Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
11.0,78,9.5,78.0,overcast,1006.13,2,Summer,3.5,inland,Rainy
34.0,78,7.5,58.0,overcast,1007.26,2,Winter,3.0,coastal,Rainy
37.0,47,1.0,2.0,clear,1012.77,7,Summer,6.5,mountain,Sunny
-9.0,88,16.5,86.0,overcast,991.89,1,Winter,2.0,inland,Snowy
10.0,97,5.5,92.0,partly cloudy,995.44,3,Spring,1.5,coastal,Rainy
-10.0,93,8.5,58.0,partly cloudy,987.38,0,Winter,3.5,inland,Snowy
4.0,89,9.5,90.0,overcast,991.74,0,Winter,1.5,mountain,Snowy
4.0,99,8.0,79.0,overcast,999.79,0,Winter,5.0,inland,Snowy
-9.0,72,17.0,55.0,partly cloudy,989.06,1,Winter,3.5,mountain,Snowy
0.0,89,9.5,87.0,partly cloudy,996.6,1,Winter,2.0,mountain,Snowy
-10.0,67,9.5,94.0,overcast,985.76,1,Winter,3.0,mountain,Snowy
-5.0,100,38.5,81.0,overcast,984.77,9,Winter,2.5,mountain,Snowy
21.0,72,17.5,56.0,overcast,990.61,0,Spring,4.5,coastal,Rainy
-9.0,84,2.0,94.0,partly cloudy,984.17,1,Winter,1.5,inland,Snowy
4.0,84,15.0,76.0,overcast,988.81,0,Winter,3.0,mountain,Snowy
-10.0,91,2.5,57.0,overcast,987.37,0,Winter,5.0,inland,Snowy
22.0,86,12.0,65.0,partly cloudy,999.86,1,Summer,3.5,mountain,Rainy
19.0,86,24.5,76.0,partly cloudy,1010.42,2,Autumn,7.0,inland,Cloudy
3.0,63,13.0,35.0,partly cloudy,997.65,9,Summer,9.0,mountain,Snowy
34.0,78,7.0,18.0,partly cloudy,1008.12,2,Autumn,8.0,mountain,Cloudy
28.0,76,11.0,57.0,overcast,992.96,0,Autumn,2.5,inland,Rainy
-9.0,89,8.0,65.0,overcast,992.01,1,Winter,2.0,inland,Snowy
31.0,73,14.5,36.0,partly cloudy,1009.35,4,Spring,6.5,inland,Cloudy
21.0,89,16.5,58.0,overcast,993.03,2,Winter,3.5,coastal,Rainy
3.0,83,17.0,87.0,partly cloudy,983.86,0,Winter,3.5,mountain,Snowy
-4.0,86,14.5,84.0,overcast,993.7,1,Winter,2.0,mountain,Snowy
-8.0,97,17.0,92.0,overcast,982.59,1,Winter,4.0,mountain,Snowy
26.0,77,5.5,14.0,partly cloudy,1010.16,1,Winter,8.5,mountain,Cloudy
34.0,51,3.5,28.0,partly cloudy,1008.6,2,Autumn,5.0,coastal,Cloudy
-10.0,73,9.0,78.0,overcast,990.23,0,Winter,4.5,mountain,Snowy
-8.0,98,18.0,89.0,overcast,983.68,0,Winter,3.5,mountain,Snowy
30.0,50,14.5,41.0,overcast,1003.8,4,Winter,5.5,coastal,Cloudy
8.0,90,1.5,70.0,partly cloudy,1011.19,10,Spring,7.5,mountain,Cloudy
17.0,71,19.0,74.0,overcast,1001.64,3,Spring,1.5,inland,Rainy
0.0,60,13.0,97.0,overcast,987.93,0,Winter,1.5,inland,Snowy
23.0,79,7.5,61.0,partly cloudy,994.92,1,Autumn,4.5,mountain,Rainy
-5.0,96,20.0,78.0,overcast,988.72,1,Winter,4.0,inland,Snowy
28.0,64,0.5,12.0,partly cloudy,1005.24,1,Spring,8.5,mountain,Cloudy
11.0,90,25.5,76.0,partly cloudy,996.17,0,Winter,1.0,mountain,Rainy
33.0,60,9.5,48.0,overcast,1011.45,1,Winter,6.5,inland,Cloudy
-10.0,96,17.0,82.0,overcast,990.68,1,Winter,2.5,mountain,Snowy
-10.0,92,17.5,85.0,overcast,992.17,0,Winter,3.0,mountain,Snowy
31.0,93,14.0,57.0,overcast,999.22,2,Summer,3.0,mountain,Rainy
22.0,33,0.5,76.0,partly cloudy,1007.57,8,Spring,13.0,inland,Cloudy
16.0,66,13.5,19.0,overcast,1009.24,2,Autumn,5.0,coastal,Cloudy
11.0,67,5.5,38.0,partly cloudy,1012.73,2,Summer,7.0,mountain,Cloudy
-9.0,99,6.0,56.0,overcast,992.69,1,Winter,4.5,mountain,Snowy
-8.0,90,5.0,95.0,overcast,999.95,0,Winter,3.0,mountain,Snowy
-2.0,85,14.5,95.0,overcast,999.03,1,Winter,4.0,mountain,Snowy
16.0,81,20.0,88.0,overcast,992.17,2,Winter,3.0,inland,Rainy
25.0,40,0.5,12.0,partly cloudy,1010.06,9,Spring,9.5,inland,Sunny
32.0,52,14.5,24.0,partly cloudy,1009.8,4,Winter,7.0,inland,Cloudy
-10.0,67,15.0,92.0,partly cloudy,983.74,0,Winter,4.0,mountain,Snowy
3.0,60,5.5,84.0,overcast,998.39,0,Winter,1.0,inland,Snowy
21.0,85,7.0,72.0,partly cloudy,1002.94,1,Winter,3.0,coastal,Rainy
26.0,67,4.5,12.0,overcast,1012.11,3,Autumn,6.0,coastal,Cloudy
21.0,92,7.5,69.0,overcast,996.42,2,Summer,2.0,coastal,Rainy
4.0,91,19.0,79.0,overcast,992.1,0,Winter,3.5,inland,Snowy
-9.0,81,10.5,91.0,overcast,991.28,0,Winter,2.0,mountain,Snowy
-10.0,64,2.0,77.0,overcast,996.41,0,Winter,5.0,inland,Snowy
10.0,53,3.0,34.0,partly cloudy,1008.23,3,Summer,5.0,inland,Cloudy
0.0,84,14.0,61.0,partly cloudy,993.0,0,Winter,1.5,inland,Snowy
27.0,76,8.5,40.0,partly cloudy,1011.8,3,Winter,6.0,coastal,Cloudy
4.0,71,2.0,91.0,overcast,980.73,0,Winter,2.5,inland,Snowy
-7.0,96,4.5,81.0,overcast,991.89,0,Winter,4.0,mountain,Snowy
-3.0,75,13.0,59.0,overcast,991.97,1,Winter,1.5,inland,Snowy
30.0,90,7.5,76.0,overcast,1003.0,3,Spring,4.0,coastal,Rainy
21.0,92,24.5,81.0,overcast,1006.14,7,Autumn,1.0,inland,Rainy
28.0,60,1.5,25.0,overcast,1009.14,4,Spring,7.0,mountain,Cloudy
15.0,50,9.5,22.0,overcast,1011.54,4,Winter,6.5,mountain,Cloudy
1.0,84,18.5,88.0,overcast,981.33,1,Winter,3.0,inland,Snowy
-2.0,99,16.0,95.0,partly cloudy,985.03,0,Winter,1.5,mountain,Snowy
3.0,88,19.0,74.0,overcast,986.86,1,Winter,3.5,inland,Snowy
25.0,71,1.5,43.0,overcast,1009.43,1,Autumn,5.5,coastal,Cloudy
27.0,56,2.5,14.0,overcast,1012.89,2,Autumn,9.0,mountain,Cloudy
-6.0,77,4.0,77.0,overcast,986.3,0,Winter,4.5,mountain,Snowy
3.0,92,11.0,60.0,overcast,981.37,1,Winter,4.5,mountain,Snowy
3.0,95,6.0,65.0,overcast,988.23,1,Winter,3.5,mountain,Snowy
14.0,82,5.5,73.0,partly cloudy,1001.46,1,Winter,3.5,coastal,Rainy
1.0,63,18.5,90.0,partly cloudy,987.72,0,Winter,2.5,mountain,Snowy
26.0,76,4.0,36.0,overcast,1003.29,3,Autumn,5.5,coastal,Cloudy
27.0,91,18.0,86.0,partly cloudy,996.14,0,Summer,3.5,coastal,Rainy
20.0,78,5.5,63.0,overcast,1006.51,3,Winter,4.0,inland,Rainy
31.0,77,7.5,90.0,overcast,1005.27,1,Spring,2.5,coastal,Rainy
27.0,71,17.5,90.0,overcast,995.1,2,Winter,2.5,mountain,Rainy
-5.0,89,5.5,63.0,overcast,999.96,0,Winter,4.5,mountain,Snowy
-8.0,64,10.0,91.0,overcast,993.1,1,Winter,4.5,mountain,Snowy
19.0,63,4.0,43.0,partly cloudy,1012.4,4,Spring,5.5,mountain,Cloudy
1.0,77,18.5,55.0,overcast,991.04,1,Winter,5.0,mountain,Snowy
23.0,64,3.0,35.0,partly cloudy,1007.27,1,Winter,5.5,mountain,Cloudy
-10.0,88,16.0,83.0,overcast,987.66,0,Winter,1.5,inland,Snowy
2.0,92,16.5,53.0,partly cloudy,987.92,1,Winter,1.5,mountain,Snowy
4.0,88,7.0,85.0,overcast,988.15,1,Winter,1.5,mountain,Snowy
-1.0,63,11.0,78.0,overcast,982.75,0,Winter,3.5,inland,Snowy
-8.0,25,7.0,93.0,cloudy,959.37,9,Winter,18.0,mountain,Rainy
17.0,68,2.5,39.0,partly cloudy,1011.1,4,Winter,8.0,inland,Cloudy
-8.0,87,16.5,73.0,overcast,997.9,1,Winter,5.0,inland,Snowy
20.0,77,3.0,43.0,partly cloudy,1003.8,1,Autumn,8.5,mountain,Cloudy
38.0,50,2.5,0.0,partly cloudy,1011.42,8,Winter,8.5,inland,Sunny
32.0,94,13.0,80.0,overcast,992.52,2,Summer,3.5,inland,Rainy
29.0,62,9.5,29.0,partly cloudy,1008.2,4,Winter,8.0,coastal,Cloudy
33.0,93,5.0,93.0,overcast,1009.61,2,Summer,1.5,coastal,Rainy
26.0,72,9.0,69.0,partly cloudy,996.4,3,Winter,4.0,inland,Rainy
3.0,62,7.5,61.0,partly cloudy,985.19,1,Winter,4.5,mountain,Snowy
15.0,59,2.0,34.0,partly cloudy,1008.57,1,Spring,8.0,inland,Cloudy
-9.0,66,18.5,62.0,overcast,985.51,1,Winter,3.5,mountain,Snowy
28.0,82,19.0,53.0,partly cloudy,1012.48,1,Winter,1.0,mountain,Rainy
28.0,96,15.5,71.0,partly cloudy,1008.96,2,Winter,1.0,coastal,Rainy
18.0,70,6.0,67.0,overcast,990.87,3,Spring,3.5,inland,Rainy
34.0,62,4.0,37.0,partly cloudy,1007.04,3,Autumn,7.0,inland,Cloudy
11.0,53,4.5,35.0,overcast,1003.66,2,Winter,5.0,inland,Cloudy
-6.0,62,17.5,94.0,overcast,990.21,0,Winter,2.0,inland,Snowy
4.0,55,3.5,49.0,partly cloudy,992.07,7,Autumn,13.5,inland,Snowy
4.0,78,13.5,60.0,overcast,999.91,0,Winter,4.5,mountain,Snowy
-5.0,78,3.0,81.0,overcast,996.43,1,Winter,4.5,inland,Snowy
11.0,75,14.5,84.0,overcast,1008.39,2,Spring,3.5,mountain,Rainy
13.0,81,5.5,93.0,overcast,990.26,1,Winter,2.5,coastal,Rainy
11.0,61,11.5,99.0,overcast,994.58,1,Summer,4.0,mountain,Rainy
27.0,77,12.0,78.0,overcast,998.9,3,Spring,1.5,coastal,Rainy
28.0,70,10.0,76.0,overcast,1011.27,1,Summer,2.5,inland,Rainy
-12.0,70,23.0,73.0,overcast,984.01,1,Winter,2.5,mountain,Snowy
28.0,97,8.0,67.0,overcast,1009.78,2,Summer,1.5,coastal,Rainy
22.0,79,5.5,62.0,overcast,1003.79,1,Summer,3.0,inland,Rainy
-3.0,73,4.0,97.0,overcast,981.57,1,Winter,2.5,inland,Snowy
21.0,76,8.5,34.0,overcast,1012.73,3,Autumn,8.5,mountain,Cloudy
-3.0,91,6.0,62.0,overcast,999.21,0,Winter,3.5,inland,Snowy
12.0,79,17.5,99.0,overcast,1006.53,1,Spring,1.5,coastal,Rainy
10.0,62,0.5,11.0,partly cloudy,1003.14,1,Winter,9.0,coastal,Cloudy
2.0,67,14.0,52.0,overcast,990.71,0,Winter,1.5,mountain,Snowy
26.0,91,16.5,55.0,overcast,1010.76,1,Spring,3.5,mountain,Rainy
10.0,78,13.5,35.0,partly cloudy,1001.98,2,Autumn,5.5,inland,Cloudy
10.0,83,11.5,72.0,overcast,1005.5,1,Summer,3.5,coastal,Rainy
-2.0,60,9.5,72.0,partly cloudy,997.74,0,Winter,2.0,mountain,Snowy
26.0,67,11.0,74.0,overcast,993.37,1,Spring,1.5,inland,Rainy
-3.0,68,16.0,85.0,overcast,989.63,1,Winter,4.0,mountain,Snowy
26.0,99,18.0,81.0,overcast,993.31,2,Spring,3.0,inland,Rainy
0.0,61,19.5,64.0,overcast,997.6,1,Winter,1.5,mountain,Snowy
15.0,61,10.5,29.0,partly cloudy,1001.19,3,Spring,7.0,mountain,Cloudy
22.0,77,16.0,84.0,partly cloudy,1010.79,3,Winter,2.0,coastal,Rainy
-4.0,95,3.5,77.0,overcast,987.8,0,Winter,3.0,mountain,Snowy
28.0,98,17.0,56.0,overcast,995.49,1,Winter,2.0,inland,Rainy
-4.0,73,2.5,71.0,overcast,980.91,1,Winter,2.5,mountain,Snowy
23.0,24,4.5,7.0,clear,1012.62,10,Autumn,8.0,mountain,Sunny
-6.0,82,6.5,76.0,overcast,983.94,1,Winter,2.5,inland,Snowy
23.0,77,18.5,87.0,overcast,995.31,6,Autumn,0.5,coastal,Rainy
33.0,85,16.0,58.0,overcast,1004.52,2,Spring,2.0,mountain,Rainy
16.0,77,2.5,27.0,partly cloudy,1010.28,3,Summer,9.0,inland,Cloudy
13.0,53,3.5,14.0,overcast,1007.83,2,Winter,5.5,mountain,Cloudy
16.0,55,2.5,40.0,overcast,1003.02,3,Autumn,7.0,inland,Cloudy
-6.0,62,5.5,59.0,overcast,989.4,0,Winter,1.5,inland,Snowy
26.0,76,2.5,40.0,partly cloudy,1000.01,4,Spring,6.5,coastal,Cloudy
14.0,60,12.5,71.0,overcast,1001.28,1,Autumn,2.0,coastal,Rainy
32.0,61,10.5,44.0,partly cloudy,1003.43,4,Winter,8.0,mountain,Cloudy
10.0,85,17.0,59.0,overcast,1010.03,1,Summer,2.0,mountain,Rainy
1.0,96,14.5,65.0,overcast,985.89,1,Winter,3.0,inland,Snowy
22.0,95,8.0,50.0,overcast,991.82,3,Summer,2.5,inland,Rainy
25.0,76,13.5,92.0,overcast,997.21,1,Winter,4.0,coastal,Rainy
4.0,78,4.5,95.0,overcast,989.75,1,Winter,4.0,mountain,Snowy
12.0,73,8.5,20.0,overcast,1011.1,3,Summer,5.0,mountain,Cloudy
1.0,83,1.0,53.0,overcast,990.02,1,Winter,3.5,inland,Snowy
30.0,75,7.5,65.0,overcast,992.54,0,Autumn,1.5,inland,Rainy
-2.0,91,48.5,89.0,overcast,984.91,5,Winter,3.0,mountain,Snowy
36.0,58,6.5,13.0,clear,1011.95,9,Autumn,8.5,inland,Sunny
-6.0,60,3.0,97.0,partly cloudy,984.98,0,Winter,1.5,mountain,Snowy
33.0,71,5.5,25.0,partly cloudy,1012.99,4,Spring,8.0,inland,Cloudy
22.0,74,18.0,85.0,partly cloudy,1009.25,3,Winter,5.0,inland,Rainy
-2.0,67,5.0,55.0,overcast,981.36,1,Winter,2.0,mountain,Snowy
-8.0,71,8.5,77.0,partly cloudy,986.37,1,Winter,4.5,inland,Snowy
43.0,31,5.0,0.0,clear,1011.31,5,Spring,7.5,inland,Sunny
16.0,95,11.5,82.0,overcast,996.01,1,Autumn,3.0,inland,Rainy
28.0,94,5.0,90.0,partly cloudy,1011.88,0,Summer,1.5,mountain,Rainy
18.0,79,8.5,81.0,partly cloudy,999.02,2,Spring,2.0,coastal,Rainy
30.0,55,4.0,10.0,partly cloudy,1012.26,8,Summer,8.0,coastal,Sunny
-2.0,77,3.0,89.0,overcast,993.83,1,Winter,3.0,mountain,Snowy
1.0,96,9.0,95.0,overcast,990.82,1,Winter,3.5,mountain,Snowy
10.0,62,8.0,26.0,partly cloudy,1000.52,1,Winter,5.5,mountain,Cloudy
4.0,92,19.0,80.0,overcast,985.07,1,Winter,4.5,inland,Snowy
-6.0,95,3.5,82.0,overcast,990.75,11,Winter,1.0,inland,Snowy
-2.0,80,17.5,72.0,overcast,986.43,1,Winter,2.0,inland,Snowy
-5.0,77,0.5,93.0,overcast,985.06,0,Winter,4.0,inland,Snowy
-7.0,60,19.5,94.0,overcast,986.3,1,Winter,2.0,inland,Snowy
-4.0,71,0.5,99.0,overcast,997.13,0,Winter,2.5,mountain,Snowy
0.0,88,12.5,77.0,overcast,989.89,1,Winter,3.5,inland,Snowy
27.0,60,0.0,24.0,partly cloudy,1008.39,4,Spring,8.0,coastal,Cloudy
-18.0,22,7.5,84.0,partly cloudy,978.23,6,Autumn,9.0,inland,Cloudy
0.0,90,4.0,72.0,overcast,988.33,0,Winter,3.0,inland,Snowy
16.0,82,17.0,97.0,overcast,990.75,2,Summer,3.5,inland,Rainy
20.0,64,5.0,45.0,overcast,1010.56,3,Winter,5.5,inland,Cloudy
-4.0,76,18.5,71.0,overcast,980.59,1,Winter,3.0,mountain,Snowy
26.0,61,13.5,73.0,partly cloudy,995.23,2,Autumn,2.0,inland,Rainy
4.0,25,2.5,93.0,cloudy,972.03,8,Winter,16.5,mountain,Cloudy
0.0,77,35.5,90.0,partly cloudy,984.93,6,Winter,3.5,inland,Snowy
20.0,26,7.5,5.0,partly cloudy,1012.83,10,Spring,7.5,mountain,Sunny
13.0,76,1.5,26.0,overcast,1010.53,3,Autumn,6.5,inland,Cloudy
23.0,79,19.5,90.0,overcast,999.32,0,Summer,3.0,mountain,Rainy
24.0,69,1.5,1.0,clear,1011.39,9,Spring,5.5,coastal,Sunny
0.0,82,8.0,82.0,overcast,995.36,0,Winter,3.0,mountain,Snowy
12.0,56,0.5,48.0,partly cloudy,1008.67,3,Autumn,7.0,coastal,Cloudy
27.0,77,0.0,30.0,overcast,1008.97,4,Summer,8.5,mountain,Cloudy
25.0,77,12.5,28.0,partly cloudy,1000.17,4,Winter,5.5,mountain,Cloudy
-3.0,83,16.0,90.0,overcast,991.07,0,Winter,3.0,inland,Snowy
36.0,98,12.5,80.0,partly cloudy,995.51,4,Winter,1.0,inland,Rainy
-10.0,67,3.5,66.0,overcast,995.96,1,Winter,1.5,inland,Snowy
-10.0,61,1.0,62.0,overcast,987.33,1,Winter,3.0,mountain,Snowy
19.0,87,1.0,70.0,partly cloudy,1012.87,3,Winter,11.5,inland,Sunny
15.0,53,6.5,37.0,partly cloudy,1001.53,1,Autumn,8.0,mountain,Cloudy
33.0,83,12.5,76.0,overcast,998.92,2,Spring,4.0,coastal,Rainy
31.0,66,6.0,72.0,overcast,1006.23,1,Autumn,2.5,mountain,Rainy
11.0,86,11.0,82.0,overcast,1001.8,1,Spring,1.5,coastal,Rainy
-10.0,64,2.0,81.0,overcast,980.73,0,Winter,4.0,mountain,Snowy
23.0,91,3.0,82.0,overcast,1001.42,11,Winter,4.0,mountain,Cloudy
11.0,78,2.0,21.0,overcast,1008.58,2,Spring,7.0,inland,Cloudy
-6.0,66,20.0,61.0,overcast,981.8,0,Winter,1.0,inland,Snowy
19.0,77,7.5,72.0,partly cloudy,1002.91,10,Spring,4.0,coastal,Cloudy
-8.0,92,19.0,94.0,overcast,988.29,1,Winter,4.0,mountain,Snowy
-6.0,67,5.5,81.0,overcast,994.19,0,Winter,1.5,mountain,Snowy
18.0,63,8.0,41.0,overcast,1009.47,2,Winter,6.0,coastal,Cloudy
29.0,78,10.0,41.0,overcast,1009.31,4,Spring,8.0,coastal,Cloudy
27.0,83,16.0,53.0,overcast,1003.68,1,Summer,2.5,coastal,Rainy
0.0,80,17.0,86.0,overcast,981.8,1,Winter,1.5,inland,Snowy
23.0,94,18.0,50.0,partly cloudy,1003.54,1,Summer,2.0,mountain,Rainy
-10.0,78,19.0,95.0,overcast,984.99,0,Winter,4.0,inland,Snowy
15.0,62,14.5,81.0,partly cloudy,1006.97,3,Winter,4.0,inland,Rainy
-7.0,80,3.0,89.0,overcast,997.69,1,Winter,1.0,inland,Snowy
13.0,61,12.5,93.0,partly cloudy,1008.84,0,Summer,5.0,coastal,Rainy
5.0,73,31.0,82.0,overcast,980.46,0,Winter,1.5,mountain,Snowy
1.0,60,8.5,81.0,overcast,996.8,1,Winter,4.5,inland,Snowy
33.0,90,18.5,68.0,partly cloudy,994.03,0,Winter,4.5,coastal,Rainy
-7.0,95,14.0,91.0,overcast,990.96,1,Winter,5.0,mountain,Snowy
6.0,77,34.5,93.0,partly cloudy,996.65,6,Winter,4.5,mountain,Snowy
17.0,97,16.0,97.0,partly cloudy,1006.77,1,Winter,1.0,inland,Rainy
-6.0,75,13.5,54.0,overcast,991.67,0,Winter,2.0,inland,Snowy
3.0,74,14.0,83.0,overcast,981.85,1,Winter,1.0,mountain,Snowy
-4.0,73,2.5,62.0,overcast,991.85,0,Winter,4.0,mountain,Snowy
-3.0,76,17.0,87.0,partly cloudy,998.66,1,Winter,3.5,inland,Snowy
-3.0,100,36.0,91.0,overcast,997.45,1,Winter,1.5,inland,Snowy
18.0,57,2.5,22.0,partly cloudy,1003.67,2,Summer,8.5,coastal,Cloudy
-2.0,65,18.0,62.0,overcast,990.98,1,Winter,2.0,inland,Snowy
-8.0,61,15.0,83.0,cloudy,991.55,8,Spring,19.5,coastal,Cloudy
-3.0,68,5.0,67.0,overcast,986.52,0,Winter,3.0,mountain,Snowy
26.0,54,14.0,23.0,partly cloudy,1008.44,2,Autumn,7.0,mountain,Cloudy
40.0,69,13.0,17.0,partly cloudy,995.72,2,Spring,18.0,inland,Rainy
1.0,98,9.0,64.0,overcast,990.09,1,Winter,3.0,inland,Snowy
2.0,77,6.5,75.0,partly cloudy,998.0,0,Winter,3.0,mountain,Snowy
30.0,63,5.5,42.0,partly cloudy,1005.58,3,Summer,8.5,inland,Cloudy
-1.0,78,12.5,89.0,overcast,981.15,1,Winter,2.0,inland,Snowy
-3.0,74,16.5,99.0,overcast,980.2,1,Winter,4.5,mountain,Snowy
10.0,53,9.0,47.0,overcast,1003.15,2,Winter,8.5,mountain,Cloudy
-11.0,87,28.5,79.0,partly cloudy,984.69,13,Winter,0.5,inland,Snowy
11.0,82,6.5,55.0,overcast,1010.42,0,Spring,3.0,inland,Rainy
23.0,63,6.0,61.0,overcast,996.36,0,Autumn,3.5,inland,Rainy
-9.0,62,3.0,77.0,partly cloudy,985.16,1,Winter,1.5,inland,Snowy
22.0,89,13.0,96.0,overcast,1009.7,0,Spring,4.5,inland,Rainy
1.0,88,8.5,98.0,overcast,999.12,5,Winter,3.5,mountain,Snowy
-10.0,96,18.5,63.0,overcast,999.65,1,Winter,1.5,inland,Snowy
16.0,74,14.0,27.0,partly cloudy,1009.27,3,Autumn,8.5,inland,Cloudy
17.0,72,16.0,50.0,overcast,990.8,3,Spring,3.5,mountain,Rainy
-8.0,90,7.0,78.0,overcast,987.97,1,Winter,4.0,inland,Snowy
-2.0,93,12.0,84.0,overcast,988.76,10,Winter,2.5,mountain,Snowy
16.0,57,4.5,46.0,overcast,1009.77,4,Spring,5.0,inland,Cloudy
30.0,74,0.5,14.0,partly cloudy,1007.28,2,Autumn,5.5,inland,Cloudy
-8.0,83,17.0,90.0,overcast,995.76,1,Winter,4.0,mountain,Snowy
-5.0,61,0.5,60.0,overcast,993.96,1,Winter,4.5,mountain,Snowy
30.0,98,16.0,86.0,overcast,996.56,2,Summer,2.5,mountain,Rainy
-1.0,64,11.0,95.0,overcast,987.04,1,Winter,2.0,inland,Snowy
-3.0,61,9.5,80.0,partly cloudy,989.14,0,Winter,4.0,mountain,Snowy
-3.0,86,3.0,82.0,overcast,996.59,1,Winter,4.0,mountain,Snowy
-6.0,99,10.0,77.0,overcast,988.12,0,Winter,2.5,inland,Snowy
-8.0,82,18.5,73.0,overcast,988.5,1,Winter,4.0,mountain,Snowy
14.0,79,9.0,75.0,overcast,1003.71,1,Spring,2.0,coastal,Rainy
-7.0,63,8.0,51.0,overcast,989.17,1,Winter,2.5,mountain,Snowy
34.0,66,16.0,96.0,partly cloudy,993.05,1,Spring,4.0,coastal,Rainy
22.0,55,0.0,33.0,partly cloudy,1003.28,1,Autumn,9.0,coastal,Cloudy
19.0,65,8.0,27.0,partly cloudy,1011.53,4,Spring,5.5,coastal,Cloudy
14.0,70,8.0,66.0,overcast,993.43,0,Summer,3.0,inland,Rainy
30.0,34,8.0,15.0,clear,1011.61,10,Winter,7.0,mountain,Sunny
15.0,74,14.0,45.0,overcast,1007.74,4,Spring,6.5,inland,Cloudy
34.0,75,15.0,18.0,partly cloudy,1004.07,4,Spring,5.5,inland,Cloudy
23.0,55,13.0,40.0,partly cloudy,1000.59,2,Winter,7.0,coastal,Cloudy
2.0,85,18.5,65.0,overcast,986.7,0,Winter,3.0,inland,Snowy
21.0,57,10.0,18.0,overcast,1007.84,3,Winter,5.5,inland,Cloudy
29.0,71,7.5,26.0,partly cloudy,1006.16,4,Winter,8.0,coastal,Cloudy
-12.0,73,10.5,18.0,partly cloudy,968.94,8,Summer,17.0,coastal,Snowy
11.0,54,1.0,25.0,partly cloudy,1003.95,1,Autumn,8.0,coastal,Cloudy
22.0,67,4.0,45.0,overcast,1011.7,2,Summer,7.0,inland,Cloudy
-7.0,85,16.5,86.0,overcast,986.51,0,Winter,4.0,inland,Snowy
26.0,45,3.5,10.0,clear,1011.01,7,Autumn,5.0,inland,Sunny
22.0,71,7.5,70.0,overcast,1006.26,3,Autumn,4.0,inland,Rainy
34.0,85,19.0,57.0,overcast,996.81,2,Winter,2.0,coastal,Rainy
1.0,93,12.5,98.0,overcast,988.78,0,Winter,4.0,inland,Snowy
23.0,60,13.0,73.0,overcast,992.39,1,Summer,4.0,inland,Rainy
19.0,53,8.0,47.0,partly cloudy,1001.91,2,Summer,8.0,coastal,Cloudy
-5.0,94,14.5,57.0,overcast,999.98,0,Winter,3.5,inland,Snowy
39.0,36,0.5,13.0,partly cloudy,1012.36,5,Spring,5.5,inland,Sunny
21.0,72,7.5,42.0,overcast,1005.63,1,Summer,7.5,inland,Cloudy
29.0,53,2.0,38.0,overcast,1003.58,4,Summer,7.5,coastal,Cloudy
17.0,69,9.5,82.0,partly cloudy,1000.82,1,Spring,5.0,mountain,Rainy
-1.0,99,12.5,65.0,overcast,992.26,0,Winter,4.0,mountain,Snowy
42.0,45,7.0,17.0,clear,1011.0,8,Summer,5.5,coastal,Sunny
33.0,70,8.5,85.0,overcast,995.35,2,Summer,2.0,inland,Rainy
4.0,33,13.0,30.0,partly cloudy,968.48,2,Spring,0.5,mountain,Cloudy
20.0,83,13.5,52.0,overcast,1008.2,1,Winter,3.5,inland,Rainy
0.0,69,6.0,98.0,overcast,997.78,0,Winter,4.5,inland,Snowy
15.0,76,5.0,73.0,partly cloudy,1012.14,8,Winter,12.0,coastal,Cloudy
11.0,61,10.0,32.0,partly cloudy,1005.8,3,Autumn,8.0,mountain,Cloudy
0.0,68,16.0,66.0,overcast,984.94,0,Winter,2.0,mountain,Snowy
24.0,72,14.5,50.0,overcast,1008.63,2,Spring,2.5,coastal,Rainy
18.0,77,13.5,44.0,partly cloudy,1005.63,1,Autumn,7.0,inland,Cloudy
24.0,78,2.0,32.0,partly cloudy,1001.51,4,Spring,7.5,mountain,Cloudy
33.0,85,7.0,74.0,overcast,1006.18,0,Autumn,2.5,inland,Rainy
-4.0,65,8.0,56.0,overcast,982.34,0,Winter,2.0,inland,Snowy
-8.0,87,13.0,73.0,overcast,993.08,0,Winter,3.5,mountain,Snowy
0.0,88,3.0,52.0,overcast,981.64,1,Winter,1.0,inland,Snowy
3.0,96,4.0,95.0,overcast,992.62,1,Winter,4.0,inland,Snowy
-8.0,89,8.0,91.0,overcast,986.67,1,Winter,2.5,inland,Snowy
22.0,70,4.5,34.0,overcast,1003.23,1,Autumn,9.0,inland,Cloudy
24.0,87,38.0,86.0,partly cloudy,1004.15,14,Spring,2.5,inland,Rainy
17.0,97,10.0,75.0,overcast,995.04,8,Winter,3.5,mountain,Rainy
19.0,61,7.0,20.0,partly cloudy,1009.29,2,Winter,6.5,inland,Cloudy
-8.0,88,12.0,80.0,overcast,993.19,1,Winter,4.5,inland,Snowy
29.0,89,17.5,93.0,overcast,991.2,1,Summer,1.0,inland,Rainy
26.0,24,4.0,9.0,clear,1010.36,8,Autumn,7.5,inland,Sunny
16.0,68,11.0,82.0,overcast,990.52,0,Summer,2.0,coastal,Rainy
3.0,79,7.5,80.0,overcast,993.59,0,Winter,4.5,mountain,Snowy
20.0,61,16.5,94.0,partly cloudy,1001.79,0,Autumn,2.5,coastal,Rainy
32.0,65,5.0,43.0,overcast,1009.08,2,Autumn,8.0,coastal,Cloudy
